,CBC_Closed,CBC_close,CBC_isOpen,CBC_open,ExU_On,ExU_isOff,HP_Pump_isOff,LP_Pump_On,MPA_A_701124,MPA_InitPos,MPA_WorkPos,MPA_toInitPos,MPA_toWorkPos,MPC_Closed,MPC_close,MPC_isOpen,MPC_open,MP_Inactive,M_Lifebit,M_PowerOnDuration,M_WarnWithStacklight,Prog_A_701330,Prog_CuttingTime,Prog_CycleTime,Prog_LineNo,Prog_Name,Prog_Name_LineNo,SL_Green,SL_Red,SR_A_67040,Spd_ActPos_C,Spd_ActPos_X,Spd_ActPos_Z,Spd_ActSpeed_C,Spd_ActSpeed_X,Spd_ActSpeed_Z,Spd_InnerCoolOn,Spd_OuterCoolOn,TL_Locked,TL_lock,TL_unlock,T_A_701309,T_ActToolIdent,WCL_InitPos,WCL_Locked,WCL_Unlocked,WCL_WorkPos,WCL_toInitPos,WCL_toWorkPos,SRL_lock,SRL_unlock,SRL_Unlocked,CLF_Filter_Ok,CLT_Level_lt_Min,F_Filter_Ok,HP_Pump_Ok,Hyd_Filter_Ok,Hyd_IsEnabled,Hyd_Level_Ok,Hyd_Pump_Ok,Hyd_Pump_On,Hyd_Pump_isOff,Hyd_Temp_lt_70,Hyd_Temp_lt_80,Hyd_Valve_P_Up,LP_Pump_Ok,LT_Level_Ok,LT_Pump_Ok,Lubr_On,Lubr_P_Ok,M_ErrorActive,M_WarnActive,SL_Yellow,SRL_Locked,SR_loosen,SR_tighten,WC_inPos,WC_collet_inPos,WC_finPart_inPos,WC_inTendingPos,WC_rawPart_inPos,label
115,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,64008.0,0.0,0.0,8014489.711,5216.894,39.03779,60.60236,36.34573,1.0,0.0,0.0,194.374,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
116,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,64133.0,0.0,0.0,8015033.043,12692.206,39.03779,60.60236,36.34573,1.0,0.0,0.0,190.083,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
117,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,64203.0,0.0,0.0,8015576.473,16940.566,39.03779,60.60236,36.34573,1.0,0.0,0.0,170.125,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
118,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,67658.0,0.0,0.0,8016119.866,2150.364,881.07755,263.56143,11.5503,1.0,0.0,0.0,181.845,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
119,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,67725.0,0.0,0.0,8016663.168,6193.046,61.99611,60.60236,3.4326,1.0,0.0,0.0,182.517,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
120,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,67872.0,0.0,0.0,8017716.434,15030.566,39.03779,60.60236,36.34573,1.0,0.0,0.0,200.541,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
121,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,67950.0,0.0,0.0,8018899.396,19669.612,39.03779,60.60236,36.34573,1.0,0.0,0.0,184.86,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
122,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,69091.0,0.0,0.0,8019149.868,0.092,1000.0,275.52018,371.84518,1.0,0.0,0.0,30.0,148.467,447.59,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,831.99823,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
123,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,69177.0,0.0,0.0,8020133.0,2378.298,2.34673,263.56143,3.6985,1.0,0.0,0.0,177.333,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
124,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,70564.0,0.0,0.0,8021162.844,85583.016,39.03779,16.38599,2.18679,1.0,0.0,0.0,157.841,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
125,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,70622.0,0.0,0.0,8022334.989,1766.514,39.03779,60.60236,36.34573,1.0,0.0,0.0,188.059,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
126,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,56.0,0.0,0.0,8023514.501,2470.362,34.84121,263.56143,1.89157,1.0,0.0,0.0,46.835,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
127,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,164.0,0.0,0.0,8024693.923,8933.628,881.07755,263.56143,11.5503,1.0,0.0,0.0,27.494,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
128,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,280.0,0.0,0.0,8025873.925,15911.898,39.03779,60.60236,36.34573,1.0,0.0,0.0,19.9,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
129,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,329.0,0.0,0.0,8027053.559,18838.15,39.03779,60.60236,36.34573,1.0,0.0,0.0,36.281,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
130,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,346.0,0.0,0.0,8027434.217,19859.602,39.03779,60.60236,36.34573,1.0,0.0,0.0,40.837,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
131,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,447.0,0.0,0.0,8027814.88,25907.002,39.03779,60.60236,36.34573,1.0,0.0,0.0,22.622,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
132,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1390.0,0.0,0.0,8030762.308,3047.774,39.03779,60.60236,36.34573,1.0,0.0,0.0,175.479,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
133,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1440.0,0.0,0.0,8031868.96,6048.318,12.35814,16.38599,1.63249,1.0,0.0,0.0,191.118,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
134,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1485.0,0.0,0.0,8032691.85,1641.936,39.03779,60.60236,36.34573,1.0,0.0,0.0,164.959,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
135,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1637.0,0.0,0.0,8033003.28,0.09,83.9368,275.52018,34.12089,1.0,0.0,1.0,30.0,148.467,416.658,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,831.99823,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
136,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,31.0,0.0,0.0,8033584.688,1368.954,39.03779,60.60236,36.34573,1.0,0.0,0.0,143.094,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
137,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,136.0,0.0,0.0,8035214.447,7671.272,39.03779,60.60236,36.34573,1.0,0.0,0.0,146.786,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
138,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,926.0,0.0,0.0,8035643.419,55075.334,39.03779,60.60236,36.34573,1.0,0.0,0.0,127.826,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
139,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1000.0,0.0,0.0,8036072.361,59461.926,881.07755,263.56143,11.5503,1.0,0.0,0.0,106.546,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
140,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1139.0,0.0,0.0,8036072.361,0.706,108.96639,275.52018,33.89483,0.0,0.0,0.0,106.578,150.023,494.999,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
141,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1160.0,0.0,0.0,8036501.215,1251.278,0.84141,60.60236,1.72292,1.0,0.0,0.0,124.167,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
142,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1194.0,0.0,0.0,8036967.899,618.756,25.88007,60.36081,30.97998,1.0,0.0,0.0,31.14,312.5,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
143,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3146.0,0.0,0.0,8038171.741,0.0,212.93468,275.52018,73.82796,0.0,0.0,0.0,30.0,162.458,421.575,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,831.99823,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
144,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3172.0,0.0,0.0,8038664.015,1461.824,39.03779,60.60236,36.34573,1.0,0.0,0.0,167.006,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
145,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4490.0,0.0,0.0,8038674.647,0.0,1000.0,263.56143,1000.0,0.0,0.0,0.0,359.806,299.999,484.361,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,831.99823,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
146,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4504.0,1.0,0.0,8038674.647,0.0,1000.0,263.56143,1000.0,0.0,0.0,0.0,359.806,300.0,484.361,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,831.99823,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
147,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,9986.0,0.0,0.0,8081198.748,1581.004,39.03779,60.60236,36.34573,1.0,0.0,0.0,84.85,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
148,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,10085.0,0.0,0.0,8082125.868,7515.77,39.03779,60.60236,36.34573,1.0,0.0,0.0,92.228,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
149,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,10174.0,0.0,0.0,8083053.155,12816.696,7.54454,263.56143,2.49825,1.0,0.0,0.0,108.121,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
150,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,10197.0,0.0,0.0,8083301.133,14213.584,881.07755,263.56143,11.5503,1.0,0.0,0.0,92.1,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
151,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,10277.0,0.0,0.0,8084108.453,19035.454,5.04471,16.38599,6.57671,1.0,0.0,0.0,86.841,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
152,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,11390.0,0.0,0.0,8085991.149,1040.438,39.03779,60.60236,36.34573,1.0,0.0,0.0,92.581,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
153,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,11442.0,0.0,0.0,8086971.225,4127.77,4.62196,16.38599,2.43767,1.0,0.0,0.0,73.769,150.0,495.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
